scenario,n_total,folds,rep,selected_gamma,oracle_gamma,baseline_sq_error,selected_sq_error,baseline_fresh_risk,selected_fresh_risk,oracle_fresh_risk,same_sample_penalty,selection_regret,fresh_harm,same_sample_harm
correct_response_clear,2000,3,3209,1.0,1.0,0.0009135156848292705,0.0014285150077921144,0.0026029129027285536,0.0017514700671263153,0.0017514700671263153,-0.00032295505933420095,0.0,0.0,1.0
correct_response_clear,2000,3,3210,1.0,1.0,6.616303774555199e-05,0.0011519523676353067,0.0027069399590113003,0.00176610961166478,0.00176610961166478,-0.0006141572440294734,0.0,0.0,1.0
correct_response_clear,2000,3,3211,1.0,1.0,0.0016089576070479911,0.0013575624197772341,0.002560265054408971,0.0017534932418365185,0.0017534932418365185,-0.0003959308220592844,0.0,0.0,0.0
correct_response_clear,2000,3,3212,1.0,1.0,0.002764636575319147,0.0011690806261812493,0.002572954150497056,0.0017469920344601471,0.0017469920344601471,-0.0005779114082788978,0.0,0.0,0.0
correct_response_clear,2000,3,3213,1.0,1.0,0.003956508093047063,0.0008623102888029887,0.0028316131194562485,0.0017712940966110836,0.0017712940966110836,-0.0009089838078080949,0.0,0.0,0.0
correct_response_clear,2000,3,3214,1.0,1.0,0.0004187485892425022,0.0009146549945008687,0.0026726072777520345,0.0017594190338745435,0.0017594190338745435,-0.0008447640393736748,0.0,0.0,1.0
correct_response_clear,2000,3,3215,1.0,1.0,0.0005493706333822575,0.0006268024487374504,0.002695302798234863,0.001745206285765932,0.001745206285765932,-0.0011184038370284817,0.0,0.0,1.0
correct_response_clear,2000,3,3216,1.0,1.0,0.0016357054908423688,0.0006627548831654517,0.0027744111334896187,0.0017700923904338543,0.0017700923904338543,-0.0011073375072684025,0.0,0.0,0.0
correct_response_clear,2000,3,3217,1.0,1.0,9.354932063255627e-05,2.3942653512543145e-05,0.002632532430712014,0.0017488366116130438,0.0017488366116130438,-0.0017248939581005005,0.0,0.0,0.0
correct_response_clear,2000,3,3218,1.0,1.0,0.0005764001686737114,6.061284187209425e-05,0.00268191097230496,0.0017506781945925603,0.0017506781945925603,-0.001690065352720466,0.0,0.0,0.0
correct_response_clear,2000,3,3219,1.0,1.0,0.03165706107371071,0.018897840022400605,0.0028154292725943416,0.0017596672153583695,0.0017596672153583695,0.017138172807042235,0.0,0.0,0.0
correct_response_clear,2000,3,3220,1.0,1.0,0.0018938214450121885,5.20858167555454e-05,0.002570480268131869,0.001743956083981315,0.001743956083981315,-0.0016918702672257696,0.0,0.0,0.0
correct_response_clear,2000,3,3221,1.0,1.0,0.004957760528329347,0.0024281603728171816,0.00251289386848229,0.0017547858073988436,0.0017547858073988436,0.000673374565418338,0.0,0.0,0.0
correct_response_clear,2000,3,3222,1.0,1.0,0.0027987984506947588,0.001767329901110956,0.0027478430933537425,0.0017559151780215992,0.0017559151780215992,1.1414723089356793e-05,0.0,0.0,0.0
correct_response_clear,2000,3,3223,1.0,1.0,0.0032858185196698608,0.0011153859395208875,0.0026331742356097004,0.0017575655854641654,0.0017575655854641654,-0.0006421796459432779,0.0,0.0,0.0
correct_response_clear,2000,3,3224,1.0,1.0,0.0002500141298309579,5.6224098511591756e-05,0.002641565834680373,0.0017479368964151247,0.0017479368964151247,-0.001691712797903533,0.0,0.0,0.0
correct_response_clear,2000,3,3225,1.0,1.0,0.0010082384379570416,2.28154425099561e-05,0.0026019990341938012,0.0017475261460045861,0.0017475261460045861,-0.0017247107034946301,0.0,0.0,0.0
correct_response_clear,2000,3,3226,1.0,1.0,0.0006016272231949235,4.3337157613764524e-05,0.0026234578886335917,0.001773127978935692,0.001773127978935692,-0.0017297908213219275,0.0,0.0,0.0
correct_response_clear,2000,3,3227,1.0,1.0,0.00015432208849011268,2.5860593669721904e-06,0.0025921316861914757,0.0017565594641636372,0.0017565594641636372,-0.001753973404796665,0.0,0.0,0.0
correct_response_clear,2000,3,3228,1.0,1.0,0.00025076515686394763,0.0002788405703946472,0.0027398297953560263,0.001747662367765318,0.001747662367765318,-0.001468821797370671,0.0,0.0,1.0
correct_response_clear,2000,3,3229,1.0,1.0,0.006132190865072893,0.0010553358416468016,0.0025083376848000437,0.001746742557675506,0.001746742557675506,-0.0006914067160287043,0.0,0.0,0.0
correct_response_clear,2000,3,3230,1.0,1.0,0.0013943602363456777,0.0011657643224828036,0.002534600293505769,0.0017585734794676373,0.0017585734794676373,-0.0005928091569848337,0.0,0.0,0.0
correct_response_clear,2000,3,3231,1.0,1.0,6.407904726796442e-08,0.00030597036606105536,0.0026055082886454976,0.0017642057630788443,0.0017642057630788443,-0.0014582353970177889,0.0,0.0,1.0
correct_response_clear,2000,3,3232,1.0,1.0,0.001171877514443216,5.834435216036146e-05,0.002613302179882338,0.001768846065098266,0.001768846065098266,-0.0017105017129379046,0.0,0.0,0.0
correct_response_clear,2000,3,3233,1.0,1.0,0.0013342024623900568,0.00011629379677265449,0.0026400697642452327,0.0017476645055397348,0.0017476645055397348,-0.0016313707087670802,0.0,0.0,0.0
correct_response_clear,2000,3,3234,1.0,1.0,0.0001763029870504904,0.00020074786617306785,0.002636607561940409,0.0017518315259171817,0.0017518315259171817,-0.001551083659744114,0.0,0.0,1.0
correct_response_clear,2000,3,3235,1.0,1.0,5.74103652209175e-05,0.0005956014764114943,0.0026296203408813423,0.001754107960746139,0.001754107960746139,-0.0011585064843346448,0.0,0.0,1.0
correct_response_clear,2000,3,3236,1.0,1.0,0.006669690990042272,0.007145363015800965,0.0025535688512673266,0.0017788694534677674,0.0017788694534677674,0.005366493562333197,0.0,0.0,1.0
correct_response_clear,2000,3,3237,1.0,1.0,6.39461835220788e-05,1.5105846182831367e-06,0.00263917938300275,0.0017469818864521908,0.0017469818864521908,-0.0017454713018339077,0.0,0.0,0.0
correct_response_clear,2000,3,3238,1.0,1.0,0.0008180926140354268,0.00021981830075837436,0.0026864881047414125,0.0017460784894494442,0.0017460784894494442,-0.00152626018869107,0.0,0.0,0.0
correct_response_clear,2000,3,3239,1.0,1.0,0.0002248433467386504,6.520830188791558e-06,0.0026840527520140328,0.0017497224949077005,0.0017497224949077005,-0.001743201664718909,0.0,0.0,0.0
correct_response_clear,2000,3,3240,1.0,1.0,0.0012606936129398707,0.0023102679072034274,0.002572546466447376,0.0017501071984601256,0.0017501071984601256,0.0005601607087433018,0.0,0.0,1.0
correct_response_clear,2000,3,3241,1.0,1.0,0.0002498345677739919,3.604703837930661e-05,0.0025872440034148975,0.0017651587362113926,0.0017651587362113926,-0.001729111697832086,0.0,0.0,0.0
correct_response_clear,2000,3,3242,1.0,1.0,4.5910232327994644e-05,6.518162741214211e-05,0.0026427217827534855,0.001755484766768931,0.001755484766768931,-0.001690303139356789,0.0,0.0,1.0
correct_response_clear,2000,3,3243,1.0,1.0,0.0015423254784724778,7.013310961595297e-05,0.0025601910781750826,0.0017486823975679158,0.0017486823975679158,-0.0016785492879519627,0.0,0.0,0.0
correct_response_clear,2000,3,3244,1.0,1.0,0.002001728600025462,0.00014661715268416784,0.00250466192237673,0.001749459336039578,0.001749459336039578,-0.0016028421833554102,0.0,0.0,0.0
correct_response_clear,2000,3,3245,1.0,1.0,0.0014379009305631983,0.002610808061258842,0.002557518432517013,0.0017451291099387326,0.0017451291099387326,0.0008656789513201092,0.0,0.0,1.0
correct_response_clear,2000,3,3246,1.0,1.0,0.020098309772206474,0.001379211096868685,0.002818697014167621,0.0017489537146234077,0.0017489537146234077,-0.00036974261775472275,0.0,0.0,0.0
correct_response_clear,2000,3,3247,1.0,1.0,0.00034572280141814975,0.001476796712420831,0.0025791580131965647,0.001744311523274593,0.001744311523274593,-0.0002675148108537621,0.0,0.0,1.0
correct_response_clear,2000,3,3248,1.0,1.0,0.002464259147566011,0.000826894596973124,0.0026581582383387935,0.0017507312520076389,0.0017507312520076389,-0.0009238366550345148,0.0,0.0,0.0
correct_response_clear,2000,3,3249,1.0,1.0,4.107381510006847e-05,0.00034434296965526497,0.0026406992516863253,0.0017455468625904198,0.0017455468625904198,-0.0014012038929351548,0.0,0.0,1.0
correct_response_clear,2000,3,3250,1.0,1.0,0.00020300770731838572,3.990105066208428e-05,0.002709449834959209,0.0017567739165722065,0.0017567739165722065,-0.0017168728659101222,0.0,0.0,0.0
correct_response_clear,2000,3,3251,1.0,1.0,0.00421738028720878,0.003665405354480545,0.002503243525710865,0.0017454339575556125,0.0017454339575556125,0.0019199713969249323,0.0,0.0,0.0
correct_response_clear,2000,3,3252,1.0,1.0,0.001471804020751337,0.0009006966209916452,0.0025697105020892202,0.0017437098334149958,0.0017437098334149958,-0.0008430132124233506,0.0,0.0,0.0
correct_response_clear,2000,3,3253,1.0,1.0,0.0011774077057870975,1.5300747655489236e-09,0.002607505830389564,0.0017644127471385992,0.0017644127471385992,-0.0017644112170638337,0.0,0.0,0.0
correct_response_clear,2000,3,3254,1.0,1.0,0.006220056104093228,0.005739079313042724,0.002458545663300534,0.001749446521607006,0.001749446521607006,0.003989632791435718,0.0,0.0,0.0
correct_response_clear,2000,3,3255,1.0,1.0,5.735682250192725e-06,0.0002700841482097891,0.002656701392071252,0.0017559138057559476,0.0017559138057559476,-0.0014858296575461585,0.0,0.0,1.0
correct_response_clear,2000,3,3256,1.0,1.0,0.00010315730005711604,0.001660512800963553,0.002581692108606338,0.0017516611927538754,0.0017516611927538754,-9.11483917903225e-05,0.0,0.0,1.0
correct_response_clear,2000,3,3257,1.0,1.0,0.00031340704464317975,0.00015156333468309397,0.0026507593291927225,0.001757940978730814,0.001757940978730814,-0.00160637764404772,0.0,0.0,0.0
correct_response_clear,2000,3,3258,1.0,1.0,0.0007249412056760979,0.00040500965383355995,0.0025523880929813475,0.0017460741357175858,0.0017460741357175858,-0.0013410644818840258,0.0,0.0,0.0
correct_response_clear,2000,3,3259,1.0,1.0,0.00024186118918975886,0.0005040003555034317,0.0025966549886328972,0.0017585633720407843,0.0017585633720407843,-0.0012545630165373526,0.0,0.0,1.0
correct_response_clear,2000,3,3260,1.0,1.0,4.213047705355377e-06,2.953878373814342e-05,0.002582924920794961,0.0017517313316790357,0.0017517313316790357,-0.0017221925479408923,0.0,0.0,1.0
correct_response_clear,2000,3,3261,1.0,1.0,0.0011114653281725972,0.00012067085086155167,0.002711365091666885,0.001750332178327336,0.001750332178327336,-0.0016296613274657844,0.0,0.0,0.0
correct_response_clear,2000,3,3262,1.0,1.0,0.0007619247336441531,0.0011852492443327613,0.002661327733870834,0.0017661331721849996,0.0017661331721849996,-0.0005808839278522383,0.0,0.0,1.0
correct_response_clear,2000,3,3263,1.0,1.0,0.0014534050642574046,0.0009703303560420448,0.002848429602844767,0.0017829061157689716,0.0017829061157689716,-0.0008125757597269267,0.0,0.0,0.0
correct_response_clear,2000,3,3264,1.0,1.0,0.0002708950926437248,0.0005570100386379877,0.0025661990066522386,0.0017506784160043732,0.0017506784160043732,-0.0011936683773663855,0.0,0.0,1.0
correct_response_clear,2000,3,3265,1.0,1.0,0.005764576505302736,0.004527459164122541,0.0027126962948623707,0.0017435083630665644,0.0017435083630665644,0.002783950801055977,0.0,0.0,0.0
correct_response_clear,2000,3,3266,1.0,1.0,0.002150193666685317,0.00017217389384320734,0.0026625323373915834,0.0017501725644817627,0.0017501725644817627,-0.0015779986706385553,0.0,0.0,0.0
correct_response_clear,2000,3,3267,1.0,1.0,0.00118098354118036,2.275489684882886e-06,0.0026087389757281972,0.0017474359918512497,0.0017474359918512497,-0.0017451605021663668,0.0,0.0,0.0
correct_response_clear,2000,3,3268,1.0,1.0,0.0028014189912117945,0.0017319375560459198,0.002736908872052902,0.0017495363391290988,0.0017495363391290988,-1.7598783083178993e-05,0.0,0.0,0.0
correct_response_clear,2000,3,3269,1.0,1.0,0.002023494993873143,6.582115297298423e-05,0.00266806185269219,0.0017689082583360089,0.0017689082583360089,-0.0017030871053630246,0.0,0.0,0.0
correct_response_clear,2000,3,3270,1.0,1.0,0.00201729824394694,0.0027589481291090765,0.0025819217720572654,0.001757891792921633,0.001757891792921633,0.0010010563361874435,0.0,0.0,1.0
correct_response_clear,2000,3,3271,1.0,1.0,0.016085124052924907,0.0031362904362590366,0.0027783839441436744,0.0017593202291458223,0.0017593202291458223,0.0013769702071132143,0.0,0.0,0.0
correct_response_clear,2000,3,3272,1.0,1.0,0.0030070125058102486,0.0028113376526406786,0.0026837510522573,0.0017827843360796497,0.0017827843360796497,0.0010285533165610289,0.0,0.0,0.0
correct_response_clear,2000,3,3273,1.0,1.0,7.258156134276322e-05,8.740800394589889e-05,0.0026628278112554326,0.001757314260292744,0.001757314260292744,-0.001669906256346845,0.0,0.0,1.0
correct_response_clear,2000,3,3274,1.0,1.0,0.00011797610971654368,8.767295108116623e-06,0.0026766577826814503,0.0017443132841103496,0.0017443132841103496,-0.001735545989002233,0.0,0.0,0.0
correct_response_clear,2000,3,3275,1.0,1.0,0.002126437021045539,0.00015240128302119858,0.002582433025367534,0.0017663309469895577,0.0017663309469895577,-0.001613929663968359,0.0,0.0,0.0
correct_response_clear,2000,3,3276,1.0,1.0,0.004751778942601128,0.004610987646488409,0.0025637198594214115,0.0017621586478272792,0.0017621586478272792,0.00284882899866113,0.0,0.0,0.0
correct_response_clear,2000,3,3277,1.0,1.0,0.00014357240115173535,0.0017396738170842997,0.0027013342037920246,0.0017639292894071426,0.0017639292894071426,-2.4255472322842883e-05,0.0,0.0,1.0
correct_response_clear,2000,3,3278,1.0,1.0,0.00025976877578720136,0.0007005890969699665,0.0026727015048766773,0.0017503640902499147,0.0017503640902499147,-0.0010497749932799482,0.0,0.0,1.0
correct_response_clear,2000,3,3279,1.0,1.0,0.0035877647266620944,0.0028904430730943478,0.002725369054224784,0.0017620850270171561,0.0017620850270171561,0.0011283580460771916,0.0,0.0,0.0
correct_response_clear,2000,3,3280,1.0,1.0,0.003319807514474072,9.401283830902968e-05,0.002594171424653053,0.001747169271642102,0.001747169271642102,-0.0016531564333330724,0.0,0.0,0.0
correct_response_clear,2000,3,3281,1.0,1.0,0.003226388324789186,0.002554668378689375,0.0025672120586508764,0.0017491990251173714,0.0017491990251173714,0.0008054693535720036,0.0,0.0,0.0
correct_response_clear,2000,3,3282,1.0,1.0,0.0024354647600308096,0.0011729796619757336,0.0026011766513504707,0.0017469263434738175,0.0017469263434738175,-0.000573946681498084,0.0,0.0,0.0
correct_response_clear,2000,3,3283,1.0,1.0,0.0004938150360046129,5.9582508672888e-05,0.0025964111603588246,0.0017400101247780834,0.0017400101247780834,-0.0016804276161051955,0.0,0.0,0.0
correct_response_clear,2000,3,3284,1.0,1.0,0.0022856417941668214,0.0007788096811666599,0.0026217430558560166,0.0017418173652126937,0.0017418173652126937,-0.0009630076840460339,0.0,0.0,0.0
correct_response_clear,2000,3,3285,1.0,1.0,0.00028021502761290816,0.002299733587823733,0.0025734359955771773,0.0017519171023818003,0.0017519171023818003,0.0005478164854419325,0.0,0.0,1.0
correct_response_clear,2000,3,3286,1.0,1.0,0.006210333149221226,0.0027580511435927194,0.0025147019681882403,0.0017466017545100072,0.0017466017545100072,0.0010114493890827122,0.0,0.0,0.0
correct_response_clear,2000,3,3287,1.0,1.0,0.0021155133446969236,0.0029082049142325956,0.0026747010109977078,0.001740814495808393,0.001740814495808393,0.0011673904184242025,0.0,0.0,1.0
correct_response_clear,2000,3,3288,1.0,1.0,0.0029547858782771825,0.0007216151676973982,0.002808991294344154,0.0017520716926577764,0.0017520716926577764,-0.0010304565249603782,0.0,0.0,0.0
correct_response_clear,2000,3,3289,1.0,1.0,0.0009959204202627634,0.00033233470630522,0.002783762200051123,0.001760379283655433,0.001760379283655433,-0.001428044577350213,0.0,0.0,0.0
correct_response_clear,2000,3,3290,1.0,1.0,2.8638151418154313e-07,6.1094833476633525e-06,0.0026754050586765615,0.00174646272716619,0.00174646272716619,-0.0017403532438185266,0.0,0.0,1.0
correct_response_clear,2000,3,3291,1.0,1.0,0.0001800116473995104,0.000730116652239639,0.0026022741212688156,0.0017512283206912,0.0017512283206912,-0.001021111668451561,0.0,0.0,1.0
correct_response_clear,2000,3,3292,1.0,1.0,0.0037284319057587735,0.0006079190862768763,0.002716420935080116,0.0017527632045797388,0.0017527632045797388,-0.0011448441183028626,0.0,0.0,0.0
correct_response_clear,2000,3,3293,1.0,1.0,0.00018108180611750438,0.0025395519427089917,0.0027247710608357015,0.0017504642272829034,0.0017504642272829034,0.0007890877154260883,0.0,0.0,1.0
correct_response_clear,2000,3,3294,1.0,1.0,0.006854499171236855,0.0008576872719342545,0.002547320008355572,0.0017448466793741518,0.0017448466793741518,-0.0008871594074398972,0.0,0.0,0.0
correct_response_clear,2000,3,3295,1.0,1.0,4.3355990247932604e-05,2.3136876368913575e-05,0.0026082641722219636,0.0017681513046609737,0.0017681513046609737,-0.00174501442829206,0.0,0.0,0.0
correct_response_clear,2000,3,3296,1.0,1.0,7.26017936682597e-07,0.0003824047889929117,0.0026792149913343146,0.0017557404294596193,0.0017557404294596193,-0.0013733356404667077,0.0,0.0,1.0
correct_response_clear,2000,3,3297,1.0,1.0,3.6403683407650108e-06,2.762586208708695e-05,0.00264482410233756,0.0017467427225497036,0.0017467427225497036,-0.0017191168604626167,0.0,0.0,1.0
correct_response_clear,2000,3,3298,1.0,1.0,5.408724434272967e-07,0.0009442280001459148,0.002517235322400742,0.0017616529715899876,0.0017616529715899876,-0.0008174249714440727,0.0,0.0,1.0
correct_response_clear,2000,3,3299,1.0,1.0,0.0003481693451072761,0.0003320552716211182,0.0025714377622128707,0.0017455265830935403,0.0017455265830935403,-0.001413471311472422,0.0,0.0,0.0
correct_response_clear,2000,3,3300,1.0,1.0,0.004710087267332371,0.0019569517135721868,0.00281616838056478,0.00177524199891325,0.00177524199891325,0.0001817097146589368,0.0,0.0,0.0
correct_response_clear,2000,3,3301,1.0,1.0,0.008521060632894343,0.005644335996119751,0.002764376732518779,0.0017462917786227748,0.0017462917786227748,0.0038980442174969764,0.0,0.0,0.0
correct_response_clear,2000,3,3302,1.0,1.0,0.0012824474669127159,0.008399557644511687,0.002694263422253597,0.0017528956684636136,0.0017528956684636136,0.006646661976048074,0.0,0.0,1.0
correct_response_clear,2000,3,3303,1.0,1.0,0.00035559615423547554,1.2331451735268435e-05,0.002750164478103007,0.0017603366446853493,0.0017603366446853493,-0.0017480051929500808,0.0,0.0,0.0
correct_response_clear,2000,3,3304,1.0,1.0,0.0010174022458704663,0.0008629551209700054,0.002522638683409393,0.0017842833469564443,0.0017842833469564443,-0.0009213282259864389,0.0,0.0,0.0
correct_response_clear,2000,3,3305,1.0,1.0,0.0011094087932986788,0.00097109120690782,0.002661748503526273,0.001746908846488627,0.001746908846488627,-0.000775817639580807,0.0,0.0,0.0
correct_response_clear,2000,3,3306,1.0,1.0,0.012235678336447432,0.006003320604122777,0.0028903098017301954,0.0017551959403493942,0.0017551959403493942,0.004248124663773383,0.0,0.0,0.0
correct_response_clear,2000,3,3307,1.0,1.0,0.005841204618762343,9.954365436754009e-05,0.0026963555743940424,0.0017609878712486926,0.0017609878712486926,-0.0016614442168811526,0.0,0.0,0.0
correct_response_clear,2000,3,3308,1.0,1.0,0.0004045224383654978,5.491994116281191e-05,0.002577569785100398,0.0017491195080704832,0.0017491195080704832,-0.0016941995669076714,0.0,0.0,0.0
correct_response_clear,2000,3,3309,1.0,1.0,0.001957804048538611,0.00020856295761000502,0.00259552601712488,0.0017477557219503694,0.0017477557219503694,-0.0015391927643403644,0.0,0.0,0.0
correct_response_clear,2000,3,3310,1.0,1.0,0.0033147240884554303,0.005454180458145322,0.0025565508131024173,0.0017575047356155184,0.0017575047356155184,0.003696675722529804,0.0,0.0,1.0
correct_response_clear,2000,3,3311,1.0,1.0,0.001674175712415058,0.0006304699557163934,0.0026652673336196634,0.001752052053622175,0.001752052053622175,-0.0011215820979057817,0.0,0.0,0.0
correct_response_clear,2000,3,3312,1.0,1.0,0.0028761696151101395,0.0026523142726580396,0.0027221229421743446,0.001749994579239182,0.001749994579239182,0.0009023196934188577,0.0,0.0,0.0
correct_response_clear,2000,3,3313,1.0,1.0,0.00020665924916991066,1.8889976340383136e-05,0.00264913351138239,0.001744090530770108,0.001744090530770108,-0.0017252005544297249,0.0,0.0,0.0
correct_response_clear,2000,3,3314,1.0,1.0,3.14028114704229e-05,5.182149015044333e-06,0.002613463034033714,0.0017448268400104539,0.0017448268400104539,-0.0017396446909954096,0.0,0.0,0.0
correct_response_clear,2000,3,3315,1.0,1.0,0.0035679436031356444,0.0015431091787226582,0.0026764367360861932,0.0017565318334263782,0.0017565318334263782,-0.00021342265470372006,0.0,0.0,0.0
correct_response_clear,2000,3,3316,1.0,1.0,0.005974009591143894,0.0043630099933522565,0.0025496768886869893,0.0017475392736011016,0.0017475392736011016,0.002615470719751155,0.0,0.0,0.0
correct_response_clear,2000,3,3317,1.0,1.0,0.00012086981583545004,6.273448351983254e-05,0.0025596521218447426,0.0017652036497755083,0.0017652036497755083,-0.0017024691662556758,0.0,0.0,0.0
correct_response_clear,2000,3,3318,1.0,1.0,0.009414295331342982,0.006596040441007233,0.002840160295864036,0.0017513494944429596,0.0017513494944429596,0.004844690946564274,0.0,0.0,0.0
correct_response_clear,2000,3,3319,1.0,1.0,0.0004301156983017118,0.0009715991096941446,0.0025960096543265077,0.0017407780156978615,0.0017407780156978615,-0.000769178906003717,0.0,0.0,1.0
correct_response_clear,2000,3,3320,1.0,1.0,3.92707291661622e-05,0.002008956306994076,0.002687443567901076,0.0017414751693367308,0.0017414751693367308,0.00026748113765734534,0.0,0.0,1.0
correct_response_clear,2000,3,3321,1.0,1.0,0.000666384206821005,0.0014612732985974362,0.002672376191424336,0.0017540238030897045,0.0017540238030897045,-0.0002927505044922683,0.0,0.0,1.0
correct_response_clear,2000,3,3322,1.0,1.0,0.0008930481435119437,0.00019249427730407017,0.002732377933447696,0.0017427449488913397,0.0017427449488913397,-0.0015502506715872695,0.0,0.0,0.0
correct_response_clear,2000,3,3323,1.0,1.0,0.004637743060603115,0.0030878830133912105,0.0027173244225958426,0.0017477618501202227,0.0017477618501202227,0.0013401211632709878,0.0,0.0,0.0
correct_response_clear,2000,3,3324,1.0,1.0,0.0015876518553499992,0.0013047431274902232,0.0027568491911684955,0.0017515405586268626,0.0017515405586268626,-0.0004467974311366395,0.0,0.0,0.0
correct_response_clear,2000,3,3325,1.0,1.0,0.0018374476191604034,0.0010561701466908248,0.0026481084392531006,0.0017798272776226233,0.0017798272776226233,-0.0007236571309317986,0.0,0.0,0.0
correct_response_clear,2000,3,3326,1.0,1.0,0.0012782783838175815,8.149153672679889e-05,0.002586918870481135,0.001757112475208333,0.001757112475208333,-0.0016756209384815343,0.0,0.0,0.0
correct_response_clear,2000,3,3327,1.0,1.0,0.0008015376399270611,5.4067594899870936e-08,0.0025114949981562855,0.0017455748319554268,0.0017455748319554268,-0.0017455207643605269,0.0,0.0,0.0
correct_response_clear,2000,3,3328,1.0,1.0,0.0017298810067705975,0.0001214716955076075,0.0026787663749991758,0.001755842507411478,0.001755842507411478,-0.0016343708119038705,0.0,0.0,0.0
correct_response_clear,2000,3,3329,1.0,1.0,0.00013335583705711293,0.00019351260095005116,0.002594510086021448,0.0017551259729836535,0.0017551259729836535,-0.0015616133720336024,0.0,0.0,1.0
correct_response_clear,2000,3,3330,1.0,1.0,0.0011118965004801298,0.00028151348388969334,0.002582749900005951,0.0017614884941952757,0.0017614884941952757,-0.0014799750103055825,0.0,0.0,0.0
correct_response_clear,2000,3,3331,1.0,1.0,0.005952723262096053,0.002342763547767666,0.002823694919602658,0.0017806687590037197,0.0017806687590037197,0.0005620947887639465,0.0,0.0,0.0
correct_response_clear,2000,3,3332,1.0,1.0,4.315519808145354e-05,0.0010142805091616065,0.002570100090379938,0.0017441746323912958,0.0017441746323912958,-0.0007298941232296893,0.0,0.0,1.0
correct_response_clear,2000,3,3333,1.0,1.0,0.001060681547537689,0.000558516189490622,0.002606278911384828,0.001760283784804436,0.001760283784804436,-0.001201767595313814,0.0,0.0,0.0
correct_response_clear,2000,3,3334,1.0,1.0,0.0030337278845290533,9.901416459089197e-05,0.002650380826001037,0.0017445456927996884,0.0017445456927996884,-0.0016455315282087964,0.0,0.0,0.0
correct_response_clear,2000,3,3335,1.0,1.0,0.0013964955117099999,0.0021558836459761137,0.002599312450341978,0.001747766242749698,0.001747766242749698,0.00040811740322641574,0.0,0.0,1.0
correct_response_clear,2000,3,3336,1.0,1.0,1.7910502931014505e-05,1.5226635212830496e-06,0.0025587654022657235,0.00174793149296599,0.00174793149296599,-0.001746408829444707,0.0,0.0,0.0
correct_response_clear,2000,3,3337,1.0,1.0,1.4781378985551057e-06,3.3186181231482136e-05,0.0026386847188304184,0.0017444600836674694,0.0017444600836674694,-0.0017112739024359872,0.0,0.0,1.0
correct_response_clear,2000,3,3338,1.0,1.0,0.006002864659784437,0.005488450897238893,0.002743177644912183,0.0017481938250900762,0.0017481938250900762,0.0037402570721488167,0.0,0.0,0.0
correct_response_clear,2000,3,3339,1.0,1.0,0.003748854217363064,0.001204648965934375,0.0027290331694296353,0.001772450841645126,0.001772450841645126,-0.000567801875710751,0.0,0.0,0.0
correct_response_clear,2000,3,3340,1.0,1.0,0.009088522796169826,0.00514260352914964,0.00278736650529565,0.0017529869235776185,0.0017529869235776185,0.003389616605572021,0.0,0.0,0.0
correct_response_clear,2000,3,3341,1.0,1.0,0.0011761404923660097,0.0033337644843517266,0.002644865238290633,0.0017464689172545492,0.0017464689172545492,0.0015872955670971774,0.0,0.0,1.0
correct_response_clear,2000,3,3342,1.0,1.0,0.0006308128965231247,0.0011185290914351176,0.0027299605103708493,0.0017480912174533722,0.0017480912174533722,-0.0006295621260182546,0.0,0.0,1.0
correct_response_clear,2000,3,3343,1.0,1.0,0.00723011369193041,0.0012680013637756918,0.0027436095762129135,0.001766213386129819,0.001766213386129819,-0.0004982120223541273,0.0,0.0,0.0
correct_response_clear,2000,3,3344,1.0,1.0,0.00216533985327857,0.002004546034585489,0.002525155934149231,0.0017486062145244698,0.0017486062145244698,0.00025593982006101904,0.0,0.0,0.0
correct_response_clear,2000,3,3345,1.0,1.0,0.00035588938639763727,0.0017777326820205526,0.0026490401210820945,0.0017525445090460562,0.0017525445090460562,2.5188172974496478e-05,0.0,0.0,1.0
correct_response_clear,2000,3,3346,1.0,1.0,0.00043491411359983196,0.0006768877002158964,0.0025597353547115956,0.0017463356601386002,0.0017463356601386002,-0.0010694479599227037,0.0,0.0,1.0
correct_response_clear,2000,3,3347,1.0,1.0,0.005244229403809122,0.00033304095743611444,0.0028519980906920447,0.0017526151004350226,0.0017526151004350226,-0.0014195741429989081,0.0,0.0,0.0
correct_response_clear,2000,3,3348,1.0,1.0,0.002777569438416279,0.0026550621565691315,0.002564897233685517,0.001745310520948662,0.001745310520948662,0.0009097516356204695,0.0,0.0,0.0
correct_response_clear,2000,3,3349,1.0,1.0,0.004288561602311766,0.00022386849611511037,0.002641180919324336,0.0017419337715822128,0.0017419337715822128,-0.0015180652754671026,0.0,0.0,0.0
correct_response_clear,2000,3,3350,1.0,1.0,8.142395437312058e-05,0.0004461878626513727,0.0026774016912618757,0.001750444319199673,0.001750444319199673,-0.0013042564565483004,0.0,0.0,1.0
correct_response_clear,2000,3,3351,1.0,1.0,0.00017676804638463558,0.0002854915887694732,0.002657737809395714,0.001764259797952141,0.001764259797952141,-0.0014787682091826678,0.0,0.0,1.0
correct_response_clear,2000,3,3352,1.0,1.0,0.002400756626756315,0.00447881155793782,0.002624119932786646,0.0017626142955201587,0.0017626142955201587,0.0027161972624176614,0.0,0.0,1.0
correct_response_clear,2000,3,3353,1.0,1.0,0.0029630633424131228,0.003613572952478976,0.0027290527669369155,0.0017628456189692984,0.0017628456189692984,0.0018507273335096777,0.0,0.0,1.0
